index,reference_complete,direction,stage,reference_recovery,top1_correct,search_incomplete,capped,search_seconds,evaluation_seconds,cpu_seconds,peak_rss_mb,old_reference_recovery,old_top1_correct,recovery_change,archive,evaluation
831,True,R_to_P,complete,recovered,False,False,True,55.2341396198608,5.581088314764202,54.642517000000005,1214.07421875,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/831/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/831/evaluation.json
832,True,R_to_P,complete,recovered,True,False,True,8.144585559144616,1.65049969824031,8.698688,265.1796875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/832/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/832/evaluation.json
833,True,R_to_P,complete,not_recovered,False,False,True,185.59255517297424,20.951178189832717,172.265527,3648.96875,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/833/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/833/evaluation.json
834,True,P_to_R,complete,recovered,,True,,,7.892840584972873,,,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/834/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/834/evaluation.json
835,True,P_to_R,complete,recovered,True,False,True,111.53128682076931,13.190393996890634,108.20642,2133.421875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/835/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/835/evaluation.json
836,True,R_to_P,complete,recovered,True,False,True,84.16822136286646,7.842691200785339,81.91652599999999,1615.16015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/836/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/836/evaluation.json
837,True,R_to_P,complete,recovered,True,False,True,66.52192040812224,6.178526788018644,65.470888,1323.18359375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/837/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/837/evaluation.json
838,True,R_to_P,complete,recovered,True,False,True,71.66540159657598,6.306908408179879,70.18731799999999,1508.171875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/838/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/838/evaluation.json
839,True,P_to_R,complete,recovered,True,False,True,72.0241001341492,8.31374676618725,70.569567,1424.8515625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/839/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/839/evaluation.json
840,True,R_to_P,complete,recovered,False,False,True,70.8692366713658,7.858659124933183,67.690978,1376.9765625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/840/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/840/evaluation.json
841,True,R_to_P,complete,recovered,False,False,True,88.96109749097377,9.217237912118435,87.96916900000001,1742.05078125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/841/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/841/evaluation.json
842,True,R_to_P,complete,recovered,True,False,True,68.8123890911229,4.091160459909588,60.22913,1121.84765625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/842/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/842/evaluation.json
843,True,R_to_P,complete,recovered,True,False,True,22.339929522946477,2.3372714980505407,20.464802000000002,475.29296875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/843/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/843/evaluation.json
844,True,P_to_R,complete,recovered,True,False,True,207.7573368300218,26.977274832781404,186.8329,3738.16796875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/844/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/844/evaluation.json
845,True,R_to_P,complete,not_recovered,False,False,True,32.22677418217063,5.144266098970547,28.216431999999998,666.4921875,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/845/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/845/evaluation.json
846,True,R_to_P,complete,not_recovered,False,False,True,294.3709037480876,40.6106016470585,276.33847399999996,5378.48828125,recovered,False,lost,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/846/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/846/evaluation.json
847,True,R_to_P,complete,recovered,True,False,True,20.186377928126603,1.6677393848076463,16.249257,407.34765625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/847/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/847/evaluation.json
848,True,R_to_P,complete,recovered,True,False,True,29.283474198076874,4.246232907753438,24.107846,500.984375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/848/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/848/evaluation.json
849,True,R_to_P,complete,recovered,True,False,True,20.730975651182234,2.0184336942620575,16.464703999999998,396.55859375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/849/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/849/evaluation.json
850,True,P_to_R,complete,not_recovered,False,False,True,148.63151230523363,32.51452862424776,134.64475900000002,2408.0234375,recovered,False,lost,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/850/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/850/evaluation.json
851,True,P_to_R,complete,recovered,False,False,True,263.31472356710583,23.419811935164034,243.067382,4553.62109375,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/851/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/851/evaluation.json
852,True,R_to_P,complete,recovered,,True,,,4.761556155979633,,,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/852/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/852/evaluation.json
853,True,P_to_R,complete,recovered,False,False,True,17.492306718137115,2.7023160071112216,13.939959,376.09375,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/853/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/853/evaluation.json
854,True,R_to_P,complete,recovered,True,False,True,121.52170465933159,11.709327855147421,105.76289299999999,1994.4765625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/854/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/854/evaluation.json
855,True,R_to_P,complete,recovered,True,False,True,13.796083659864962,1.4770785109139979,11.668935000000001,309.4375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/855/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/855/evaluation.json
856,True,R_to_P,complete,recovered,False,False,True,138.80028721597046,11.25256382720545,123.995281,2495.91015625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/856/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/856/evaluation.json
857,True,R_to_P,complete,recovered,True,False,True,41.120087665040046,3.922553926240653,35.989017999999994,712.37109375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/857/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/857/evaluation.json
858,True,R_to_P,complete,recovered,True,False,True,60.3059215862304,4.776335812173784,53.107854,1083.68359375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/858/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/858/evaluation.json
859,True,R_to_P,complete,recovered,True,False,True,24.661585516296327,1.9981189221143723,22.018824,519.5390625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/859/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/859/evaluation.json
860,True,R_to_P,complete,recovered,True,False,False,2.402878040447831,0.1089824941009283,2.635807,132.07421875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/860/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/860/evaluation.json
861,True,R_to_P,complete,recovered,True,False,True,13.602860003709793,1.7836918672546744,11.940287,312.27734375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/861/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/861/evaluation.json
862,True,R_to_P,complete,recovered,,True,,,0.032004357082769275,,,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/862/cuts,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/862/evaluation.json
863,True,R_to_P,complete,recovered,True,False,False,10.420044932514429,0.3090002443641424,8.386458999999999,165.16015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/863/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/863/evaluation.json
864,True,R_to_P,complete,recovered,True,False,True,5.455924502573907,0.22607761155813932,4.876659,178.01171875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/864/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/864/evaluation.json
865,True,R_to_P,complete,unknown,False,False,True,42.54228198993951,120.26742927730083,38.060894,805.09765625,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/865/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/865/evaluation.json
866,True,R_to_P,complete,recovered,True,False,True,21.85463298857212,1.4855888495221734,17.915515,368.7265625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/866/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/866/evaluation.json
867,True,R_to_P,complete,not_recovered,False,False,True,24.036184061318636,4.618847963400185,21.067218,522.12890625,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/867/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/867/evaluation.json
868,True,R_to_P,complete,recovered,True,False,True,69.9048194848001,6.613451708108187,64.468368,1360.23046875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/868/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/868/evaluation.json
869,True,R_to_P,complete,recovered,True,False,True,4.204127237899229,0.4373737210407853,4.290149,151.828125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/869/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/869/evaluation.json
870,True,P_to_R,complete,recovered,True,False,True,139.01191204390489,17.371279807994142,122.86537200000001,2250.84375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/870/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/870/evaluation.json
871,True,R_to_P,complete,not_recovered,False,False,True,86.05696288775653,14.159786059055477,74.72031299999999,1592.98046875,not_recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/871/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/871/evaluation.json
872,True,P_to_R,complete,recovered,True,False,True,17.99894672539085,1.9394507994875312,16.103002,400.7109375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/872/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/872/evaluation.json
873,True,R_to_P,complete,recovered,True,False,True,82.83819119888358,7.998945807106793,71.253077,1463.54296875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/873/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/873/evaluation.json
874,True,P_to_R,complete,recovered,True,False,True,33.17000320996158,5.660207364941016,26.57417,590.265625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/874/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/874/evaluation.json
875,True,R_to_P,complete,recovered,True,False,True,76.2570695229806,5.587914525996894,66.34403,1458.98828125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/875/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/875/evaluation.json
876,True,R_to_P,complete,recovered,True,False,True,30.31244552996941,2.2724980008788407,24.135409,477.45703125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/876/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/876/evaluation.json
877,True,R_to_P,complete,recovered,True,False,True,27.20475830999203,2.7594487119931728,21.712259,456.265625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/877/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/877/evaluation.json
878,True,R_to_P,complete,recovered,True,False,True,17.69011498009786,1.4506877260282636,14.968008,411.2890625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/878/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/878/evaluation.json
879,True,R_to_P,complete,recovered,True,False,True,8.518253425136209,0.7337893517687917,7.7988170000000006,221.38671875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/879/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/879/evaluation.json
880,True,R_to_P,complete,recovered,True,False,True,6.600990762002766,0.35443089343607426,4.919625,170.61328125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/880/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/880/evaluation.json
